|unemp_rate, gini_coeff|
0.0847,0.43851813162858794
0.08456,0.47992161384403176
0.08539999999999999,0.4336347280045346
0.08322666666666668,0.4285349214522862
0.08338666666666668,0.4206548684812045
0.08065333333333334,0.4339492861664156
0.08074666666666666,0.44847798104742764
0.08544,0.41704918204927155
0.09388,0.45461375268371135
0.08408666666666666,0.42333682026276637
0.08549333333333334,0.42087642315105767
0.08482,0.41501713531431306
0.08370666666666668,0.4452814555272283
0.08572666666666667,0.4310628463725294
0.08273333333333334,0.4748118075802425
0.08490666666666666,0.41488578863486536
0.08420666666666667,0.4400722489729069
0.08484,0.44482554815429554
0.08661333333333333,0.4153102043246048
0.08209333333333335,0.436572133168238
0.08489999999999999,0.41698931217697727
0.08430666666666667,0.4312569037748299
0.08245333333333335,0.43673333338123105
0.08574000000000001,0.4271362998215079
0.08175333333333333,0.43703678093930837
0.08331999999999999,0.43742894765283524
0.08642666666666665,0.43929653136711816
0.08437333333333334,0.4470338279499965
0.08007333333333333,0.46322063915202893
0.09302666666666667,0.4789207725693642
0.08401333333333333,0.43843344936735584
0.08072,0.4394935491793012
0.08165333333333334,0.43909138376231627
0.08744666666666667,0.41412951064607434
0.08673333333333334,0.4499352669743274
0.08042,0.4108531961964008
0.08552666666666665,0.42998183284118935
0.08299999999999999,0.41735427915714496
0.08425333333333333,0.4395821455482267
0.08519333333333333,0.4230131597741189
0.082,0.45308384808265856
0.08338666666666666,0.4249754438005852
0.08342,0.4361791153114663
0.08770000000000001,0.43311640744324736
0.08436,0.44192285324002173
0.08193333333333333,0.428889424772408
0.08337333333333334,0.41885232046372534
0.0858,0.4282737641471213
0.08410000000000001,0.451342739179538
0.08297333333333334,0.4154310859992424
0.08097333333333334,0.4356616189838707
0.08369333333333334,0.41813313062327667
0.08584666666666667,0.411614416980953
0.08021333333333333,0.43884945229749805
0.08284666666666667,0.4149954530263182
0.08174666666666668,0.4280296279663613
0.08024666666666666,0.43149177217261053
0.08384666666666667,0.4371621605395277
0.08547333333333333,0.41902485664274153
0.08293333333333335,0.431376039836432
0.08303333333333333,0.4234859445927415
0.08173333333333334,0.48228386014136104
0.08770000000000001,0.3963092026841581
0.08724666666666667,0.4369276868505938
0.08457333333333333,0.4767522541587685
0.08545333333333333,0.42410507929144825
