|unemp_rate, gini_coeff|
0.08306,0.41493977798681975
0.08360666666666666,0.44637865546647815
0.08661999999999999,0.41582760884220676
0.08592666666666667,0.427726324447855
0.08677333333333334,0.46216893312505986
0.08297333333333333,0.41104396212156247
0.08853333333333332,0.4467546992014299
0.08172,0.4370099907525949
0.08632666666666668,0.4220648958686031
0.08300666666666667,0.41420986667499593
0.08637333333333334,0.3949506479705582
0.08277999999999999,0.5311843610079324
0.08526000000000002,0.43460769013656
0.08348,0.432126845802513
0.08277333333333334,0.4397557105465106
0.08326666666666667,0.424031664186934
0.08536666666666666,0.4213445937507336
0.08148666666666667,0.43542545970582514
0.08654,0.4270126253009445
0.08419333333333334,0.4114532902491014
0.09546666666666667,0.4855945103782573
0.08314,0.4177862631247526
0.08393333333333333,0.4254282599655936
0.08496666666666668,0.42835392100061087
0.08200666666666666,0.45582706344469237
0.08418,0.4408945700048961
0.08668000000000002,0.43012510262878567
0.08396,0.4327643990876169
0.08239333333333333,0.45159591955660916
0.08431999999999999,0.4365390437893774
0.0838,0.41255155425230317
0.08685333333333334,0.4126475419802094
0.09104666666666666,0.44027145086740205
0.08354666666666667,0.4235884444596509
0.08114,0.4436499208902171
0.08252666666666668,0.4302600023118478
0.08363999999999999,0.4126019703590531
0.08056666666666668,0.4222285024712759
0.0875,0.4345359407941379
0.08014666666666666,0.4542471539980234
0.08458666666666667,0.4500781861749372
0.08338666666666668,0.42716781140824195
0.08168,0.4465569169425977
0.0832,0.46266242920585476
0.08367333333333332,0.4246724531338889
0.08149333333333333,0.43572699633476814
0.08158,0.4419987136519878
0.08400666666666667,0.41047000466894945
0.08505333333333334,0.4255833118715545
0.08292,0.4457785839892612
0.08656000000000001,0.4557311929047796
0.08452666666666667,0.43779034300498554
0.08289333333333335,0.42910580308561974
0.08733333333333332,0.4666907868536519
0.08240000000000001,0.43646761188754096
0.08923333333333333,0.42714141258332283
0.09034000000000002,0.4196417463447129
0.08645333333333333,0.43159795481053986
0.08413333333333331,0.43385010754207465
0.08263333333333334,0.3973874608495428
0.08832666666666666,0.49127769471573496
0.08283333333333333,0.4413473267914431
0.07987333333333334,0.4301614407010242
0.08243333333333333,0.423910841797546
0.08658666666666666,0.41568156899129327
0.0857,0.4291380582412533
0.08346666666666666,0.4253276622865076
0.08313333333333334,0.4353543579997519
0.08158666666666667,0.42227803859292873
0.08402666666666667,0.4418692647573816
0.08386666666666667,0.4368435314567398
0.08541333333333334,0.42284564617005566
0.08498666666666667,0.4131685936709782
0.08524666666666667,0.5278318741138295
