|unemp_rate, gini_coeff|
0.08369333333333334,0.42974604591387505
0.08494,0.40749289032538927
0.08377333333333334,0.418637395942202
0.08391333333333333,0.42956923669403957
0.0853,0.434545173361228
0.08158000000000001,0.4252002440819336
0.08493333333333332,0.40833454267400043
0.08340000000000002,0.4447286928950905
0.08608,0.44724789184390623
0.08396,0.44121083694219065
0.08239333333333333,0.41824790166419545
0.08378000000000001,0.41844739779095924
0.08806666666666665,0.43001342444096924
0.08958,0.4294874924749649
0.0865,0.43401197162684213
0.08626,0.4248041632227436
0.08030000000000001,0.4499958810046689
0.09006,0.4313633963130268
0.0836,0.4255086343920978
0.08397333333333333,0.44226579549846595
0.08406,0.46070106118886456
0.08441333333333334,0.40537728229215897
0.08098666666666667,0.41264327240428933
0.08258,0.4403548650268895
0.08684,0.41643646271303986
0.08643999999999999,0.4209657382411291
0.08340666666666666,0.43529349316646443
0.08692,0.4633233501043076
0.09062,0.423177164141928
0.08468,0.42891519141197987
0.08631333333333333,0.41516482033954427
0.08638,0.41670143962002254
0.08648,0.4121034199928703
0.08306,0.4244887939989088
0.08229333333333334,0.44436336767980755
0.08486666666666667,0.45505252994964424
0.07945999999999999,0.4504088747841442
0.08893333333333334,0.42956965382328494
0.08593333333333333,0.43963423147510555
0.08153333333333333,0.4440306879931855
0.08704,0.4205516741108196
0.08436,0.41799277275469227
0.08782,0.4194150973161162
0.08611999999999999,0.41735126456131827
0.08315333333333333,0.4276281229530332
0.09485333333333335,0.4647546148616603
0.07834,0.484499565541689
0.08453333333333334,0.39493542355448863
0.0827,0.4761088369317099
0.08698,0.4211717672028565
0.08253333333333333,0.44230834576492706
0.08197333333333333,0.43751790203324636
0.08354666666666667,0.4456069176294174
0.08442,0.4065198039447785
0.08409333333333334,0.4204060981279943
0.08287333333333334,0.5072449215080433
0.08447333333333333,0.4226675468442771
0.08638666666666665,0.42571383592908485
0.08416,0.40711797949805456
0.08353999999999999,0.4332600783861643
0.083,0.4424161007902677
0.08234000000000001,0.44929007313391994
0.08469999999999998,0.42986867397008005
0.08793333333333334,0.43041074503511806
0.08963333333333333,0.40763269618659986
0.08133333333333333,0.4399638204980202
0.08347999999999998,0.42065650413065453
0.08539333333333333,0.4371564938055305
0.08607333333333334,0.4266391092960695
0.08330000000000001,0.39807606654343825
0.08183333333333334,0.4220957508696814
0.08354666666666667,0.4479438823898155
0.08139333333333333,0.45069717023689565
0.0853,0.42864744245356917
0.08319333333333333,0.40673089928555206
0.08588000000000001,0.42992067431893477
0.0863,0.4408019970054223
0.08874666666666667,0.5004072849366714
0.08182666666666667,0.43604801445611013
0.08416,0.4211314043077415
0.08550666666666668,0.43762891479843724
0.08954000000000001,0.43181017254653464
0.08402666666666667,0.42476221892432114
0.0847,0.43833165593169326
0.08450666666666667,0.4045451131119597
0.08350666666666666,0.4413324397707703
0.08236666666666667,0.4402068650192289
0.08195333333333334,0.47547140902193347
0.08510666666666666,0.4183828693678722
0.08060666666666666,0.4359585422330023
0.08946,0.4357623108977388
0.08584666666666667,0.4203102929516025
0.08512666666666667,0.4334905601292014
0.08502666666666667,0.4274437480320334
0.08442,0.405046467432173
0.08452666666666667,0.4213505339320273
0.08355333333333333,0.4287138969581912
0.08707333333333334,0.46711479481310675
0.08956666666666666,0.42935503402291336
0.08046666666666669,0.4501677025938659
0.08647333333333332,0.43398306480918547
0.08204666666666667,0.4351765326853399
0.08489333333333335,0.4066668331366027
0.07827333333333333,0.5585352570083609
0.08100666666666667,0.4299470124068681
0.08174666666666668,0.4312760000954836
0.08325999999999999,0.44634630797007485
0.08271333333333333,0.4452673948072184
0.08517999999999999,0.4315828472694896
0.08497333333333333,0.4423252351854344
0.08603333333333334,0.41265597295317746
0.07878,0.43969655821009646
0.08746666666666668,0.4168262574763203
0.08262,0.4315039068974986
0.08540000000000002,0.44170266063395086
0.08387333333333333,0.418405349618892
0.08476,0.4136680793321712
0.08312,0.43437857727042134
0.08290666666666667,0.4213009406002102
0.08292666666666666,0.43246163583429476
0.08590666666666666,0.447884493701831
0.08273333333333334,0.42887024911471855
0.08092666666666667,0.4224297067849915
0.0834,0.43588906600940286
0.08142666666666666,0.44500107240069514
0.08517333333333334,0.4163104172005063
0.08335333333333333,0.440637948905325
0.08503333333333332,0.42275843627007004
0.08616666666666667,0.4054952778791925
0.08159333333333334,0.4611842152969811
0.07936666666666667,0.4435610633403194
0.08228,0.4381380625996009
0.08370666666666668,0.43776881279712415
0.08325333333333333,0.43241386274396776
0.08765999999999999,0.43258365291051404
0.08529333333333333,0.4329102218149441
0.08657333333333334,0.41644378268888976
0.08362,0.42068875189821464
0.08123999999999999,0.41810696521343
0.08418666666666667,0.41157184592833046
0.07772666666666667,0.44446219476015897
0.08693333333333333,0.4089549711601475
0.08430666666666667,0.4023515072647333
0.08486666666666667,0.42292502011981953
0.08320666666666666,0.4636257358284351
0.08437333333333333,0.4083542553580943
0.08002,0.4341466472873347
0.08624,0.4110305885410839
0.0875,0.42895816499571365
0.08412000000000001,0.4569079375091552
0.08498,0.43118695902971327
0.08200666666666666,0.4421148981415229
0.08712666666666666,0.4285238233007243
0.08515333333333333,0.4305505375680669
0.08159333333333334,0.4465740163441626
0.07944666666666668,0.4424577326309466
0.08148666666666667,0.4246806277564376
0.08814666666666668,0.43006209447170535
0.08376666666666667,0.4419552352572507
0.08190666666666667,0.44356358289830533
0.08682,0.45969103726275895
0.08568,0.4322341071292256
0.08336,0.4305972503090876
0.08169333333333334,0.4273033518841203
0.08395999999999999,0.4332835846470923
0.08398,0.42704199104688617
0.08431333333333332,0.43393337554910905
0.08439333333333332,0.416317960533163
0.07983333333333334,0.44630961094682475
0.08322,0.4321864494405594
0.08552000000000001,0.42080435657172793
0.08140666666666667,0.42954468904525017
0.08240666666666667,0.43032863142920824
0.08437333333333333,0.4562439278936779
0.08080666666666667,0.4235434982131632
0.08384666666666667,0.42759870707653175
0.08185333333333333,0.46334795081380453
0.08674666666666667,0.4513517256326915
0.08235999999999999,0.41987888295563813
0.08486666666666667,0.4186443695287521
0.08004,0.4438435467363493
0.08759333333333333,0.4366111052156371
0.08398000000000001,0.4427096524934615
0.08146,0.42636417966794843
0.08406000000000001,0.40464606734536723
0.08259333333333334,0.4701037864894073
0.08309333333333335,0.4436605668593528
0.08457333333333333,0.41239081769930885
0.08713333333333334,0.5209495585431174
0.08723333333333334,0.4274088843725402
0.08254666666666667,0.4473597527182557
0.08144666666666667,0.4250849331386784
0.08600666666666666,0.4309838725692616
0.09506666666666666,0.442869519552348
0.08980666666666667,0.4434814562770422
0.08436,0.449369841379366
0.08456000000000001,0.4156290744575226
0.08403333333333333,0.4213710984864526
0.08440666666666667,0.42573741834405693
0.08298666666666665,0.4591655440590279
